"Beans, Dry, Navy, 283 (0% moisture)",25.1,1.45,,,
"Beans, Dry, Navy, 284 (0% moisture)",24.5,1.74,,,
"Beans, Dry, Navy, 287 (0% moisture)",26.0,1.62,,,
"Beans, Dry, Navy, 289 (0% moisture)",23.4,1.73,,,
"Beans, Dry, Navy, 290 (0% moisture)",25.0,1.37,,,
"Beans, Dry, Navy, 292 (0% moisture)",24.6,1.62,,,
"Beans, Dry, Navy, 294 (0% moisture)",23.4,1.61,,,
"Beans, Dry, Navy, 295 (0% moisture)",24.3,1.49,,,
"Beans, Dry, Navy, 299 (0% moisture)",25.4,1.55,,,
"Beans, Dry, Navy, 307 (0% moisture)",25.3,1.79,,,
"Beans, Dry, Navy, 308 (0% moisture)",24.5,1.44,,,
"Beans, Dry, Navy, 311 (0% moisture)",23.7,1.62,,,
"Beans, Dry, Navy, 312 (0% moisture)",21.9,1.49,,,
"Beans, Dry, Navy, 313 (0% moisture)",25.7,1.68,,,
"Beans, Dry, Navy, 316 (0% moisture)",23.8,1.5,,,
"Beans, Dry, Navy, 319 (0% moisture)",22.4,1.65,,,
"Beans, Dry, Navy, 320 (0% moisture)",25.6,1.59,,,
"Beans, Dry, Navy, 386 (0% moisture)",22.5,1.37,,,
"Beans, Dry, Navy, 422 (0% moisture)",24.3,1.75,,,
"Beans, Dry, Navy, 476 (0% moisture)",25.7,1.53,,,
"Beans, Dry, Navy, 521 (0% moisture)",26.7,1.57,,,
"Beans, Dry, Navy, 523 (0% moisture)",23.9,1.35,,,
"Beans, Dry, Navy, 524 (0% moisture)",23.1,1.42,,,
"Beans, Dry, Navy, 525 (0% moisture)",24.3,1.36,,,
"Beans, Dry, Navy, 530 (0% moisture)",24.1,1.73,,,
"Beans, Dry, Navy, 532 (0% moisture)",23.8,1.75,,,
"Beans, Dry, Navy, 535 (0% moisture)",24.0,1.49,,,
"Beans, Dry, Navy, 539 (0% moisture)",24.4,1.49,,,
"Beans, Dry, Navy, 541 (0% moisture)",21.0,1.7,,,
"Beans, Dry, Navy, 543 (0% moisture)",23.4,1.54,,,
"Beans, Dry, Navy, 546 (0% moisture)",24.6,1.63,,,
"Beans, Dry, Navy, 548 (0% moisture)",24.0,1.43,,,
"Beans, Dry, Navy, 551 (0% moisture)",22.7,1.53,,,
"Beans, Dry, Navy, 554 (0% moisture)",28.9,1.18,,,
"Beans, Dry, Navy, 555 (0% moisture)",24.7,1.42,,,
"Beans, Dry, Navy, 556 (0% moisture)",23.6,1.45,,,
"Beans, Dry, Navy, 557 (0% moisture)",25.0,1.69,,,
"Beans, Dry, Navy, 558 (0% moisture)",24.1,1.71,,,
"Beans, Dry, Navy, 559 (0% moisture)",25.3,1.38,,,
"Beans, Dry, Navy, 560 (0% moisture)",24.5,1.53,,,
"Beans, Dry, Navy, 561 (0% moisture)",24.7,1.6,,,
"Beans, Dry, Navy, 565 (0% moisture)",23.9,1.52,,,
"Beans, Dry, Navy, 567 (0% moisture)",23.2,1.49,,,
"Beans, Dry, Navy, 568 (0% moisture)",24.6,1.46,,,
"Beans, Dry, Navy, 576 (0% moisture)",24.3,1.54,,,
"Beans, Dry, Navy, 578 (0% moisture)",25.2,1.36,,,
"Beans, Dry, Navy, 582 (0% moisture)",24.5,1.43,,,
"Beans, Dry, Navy, 584 (0% moisture)",24.5,1.32,,,
"Beans, Dry, Navy, 585 (0% moisture)",26.2,1.39,,,
"Beans, Dry, Navy, 586 (0% moisture)",25.2,1.51,,,
"Beans, Dry, Navy, 587 (0% moisture)",23.1,1.76,,,
"Beans, Dry, Navy, 588 (0% moisture)",22.9,1.69,,,
"Beans, Dry, Navy, 589 (0% moisture)",22.8,1.65,,,
"Beans, Dry, Navy, 595 (0% moisture)",25.8,1.55,,,
"Beans, Dry, Navy, 598 (0% moisture)",24.4,1.46,,,
"Beans, Dry, Navy, 599 (0% moisture)",25.7,1.63,,,
"Beans, Dry, Navy, 603 (0% moisture)",25.3,1.31,,,
"Beans, Dry, Navy, 605 (0% moisture)",24.6,1.24,,,
"Beans, Dry, Navy, 609 (0% moisture)",22.2,1.59,,,
"Beans, Dry, Navy, 612 (0% moisture)",22.3,1.44,,,
"Beans, Dry, Navy, 613 (0% moisture)",25.5,1.47,,,
"Beans, Dry, Navy, 614 (0% moisture)",25.1,1.68,,,
"Beans, Dry, Navy, 623 (0% moisture)",25.5,1.7,,,
"Beans, Dry, Navy, 626 (0% moisture)",24.4,1.5,,,
"Beans, Dry, Navy, 627 (0% moisture)",24.3,1.48,,,
"Beans, Dry, Navy, 628 (0% moisture)",26.9,1.26,,,
"Beans, Dry, Navy, 719 (0% moisture)",21.3,1.33,,,
"Beans, Dry, Navy, 721 (0% moisture)",24.5,1.72,,,
"Beans, Dry, Navy, 771 (0% moisture)",24.2,1.51,,,
"Beans, Dry, Pink (0% moisture)",23.4,1.2,,,
"Beans, Dry, Pink, 11F-8018 (0% moisture)",24.8,1.42,,,
"Beans, Dry, Pink, 11F-8019 (0% moisture)",24.2,0.99,,,
"Beans, Dry, Pink, 11F-8034 (0% moisture)",24.3,1.2,,,
"Beans, Dry, Pink, 11F-8041 (0% moisture)",23.8,1.23,,,
"Beans, Dry, Pink, 11F-8058 (0% moisture)",24.2,1.38,,,
"Beans, Dry, Pink, 11F-8059 (0% moisture)",23.2,1.09,,,
"Beans, Dry, Pink, 11F-8082 (0% moisture)",23.2,1.48,,,
"Beans, Dry, Pink, 11F-8084 (0% moisture)",25.3,1.35,,,
"Beans, Dry, Pink, 11F-8105 (0% moisture)",23.9,1.23,,,
"Beans, Dry, Pink, 11F-8124 (0% moisture)",23.6,1.36,,,
"Beans, Dry, Pink, 11F-8136 (0% moisture)",23.8,1.45,,,
"Beans, Dry, Pink, 11F-8149 (0% moisture)",25.0,1.07,,,
"Beans, Dry, Pink, 11F-8156 (0% moisture)",25.2,1.13,,,
"Beans, Dry, Pink, 11F-8187 (0% moisture)",23.9,1.24,,,
"Beans, Dry, Pink, 11F-8188 (0% moisture)",25.1,0.89,,,
"Beans, Dry, Pink, 11F-8190 (0% moisture)",24.9,1.23,,,
"Beans, Dry, Pink, 11F-8193 (0% moisture)",24.5,1.14,,,
"Beans, Dry, Pink, 11F-8197 (0% moisture)",24.4,1.15,,,
"Beans, Dry, Pink, 321 (0% moisture)",21.2,1.12,,,
"Beans, Dry, Pink, 338 (0% moisture)",20.6,1.22,,,
"Beans, Dry, Pink, 342 (0% moisture)",26.0,1.35,,,
"Beans, Dry, Pink, 354 (0% moisture)",23.1,0.98,,,
"Beans, Dry, Pink, 359 (0% moisture)",21.6,1.11,,,
"Beans, Dry, Pink, 399 (0% moisture)",20.6,1.7,,,
"Beans, Dry, Pink, 404 (0% moisture)",22.9,1.29,,,
"Beans, Dry, Pink, 411 (0% moisture)",21.0,1.65,,,
"Beans, Dry, Pink, 430 (0% moisture)",24.5,0.94,,,
"Beans, Dry, Pink, 433 (0% moisture)",20.7,1.6,,,
"Beans, Dry, Pink, 445 (0% moisture)",21.8,0.98,,,
"Beans, Dry, Pink, 448 (0% moisture)",23.0,0.9,,,
"Beans, Dry, Pink, 461 (0% moisture)",22.6,1.17,,,
"Beans, Dry, Pink, 477 (0% moisture)",23.6,1.09,,,
"Beans, Dry, Pink, 478 (0% moisture)",24.5,0.96,,,
"Beans, Dry, Pink, 481 (0% moisture)",25.7,1.18,,,
"Beans, Dry, Pink, 483 (0% moisture)",25.0,1.06,,,
"Beans, Dry, Pink, 486 (0% moisture)",26.5,1.23,,,
"Beans, Dry, Pink, 502 (0% moisture)",24.3,1.39,,,
"Beans, Dry, Pink, 504 (0% moisture)",23.8,1.06,,,
"Beans, Dry, Pink, 629 (0% moisture)",23.2,1.06,,,
"Beans, Dry, Pink, 636 (0% moisture)",21.0,1.31,,,
"Beans, Dry, Pink, 641 (0% moisture)",22.0,1.13,,,
"Beans, Dry, Pink, 652 (0% moisture)",20.8,0.83,,,
"Beans, Dry, Pink, 664 (0% moisture)",21.8,0.95,,,
"Beans, Dry, Pink, 687 (0% moisture)",21.1,1.07,,,
"Beans, Dry, Pink, 699 (0% moisture)",24.3,1.0,,,
"Beans, Dry, Pink, 701 (0% moisture)",23.4,1.17,,,
"Beans, Dry, Pink, 712 (0% moisture)",21.0,1.2,,,
"Beans, Dry, Pink, 725 (0% moisture)",21.8,1.54,,,
"Beans, Dry, Pink, 732 (0% moisture)",23.1,1.39,,,
"Beans, Dry, Pink, 739 (0% moisture)",22.4,1.0,,,
"Beans, Dry, Pink, 752 (0% moisture)",23.0,1.11,,,
"Beans, Dry, Pink, 779 (0% moisture)",22.1,1.64,,,
"Beans, Dry, Pink, 794 (0% moisture)",23.5,1.17,,,
"Beans, Dry, Pink, 796 (0% moisture)",21.6,0.98,,,
"Beans, Dry, Pink, 803 (0% moisture)",24.3,0.94,,,
"Beans, Dry, Pink, 817 (0% moisture)",25.4,1.23,,,
"Beans, Dry, Pink, 819 (0% moisture)",26.0,1.37,,,
"Beans, Dry, Pinto (0% moisture)",23.7,1.24,,,
"Beans, Dry, Pinto, 11F-8006 (0% moisture)",23.8,1.23,,,
"Beans, Dry, Pinto, 11F-8012 (0% moisture)",27.1,1.18,,,
"Beans, Dry, Pinto, 11F-8024 (0% moisture)",24.3,1.42,,,
"Beans, Dry, Pinto, 11F-8026 (0% moisture)",24.9,1.14,,,
"Beans, Dry, Pinto, 11F-8031 (0% moisture)",22.2,1.49,,,
"Beans, Dry, Pinto, 11F-8032 (0% moisture)",22.0,1.12,,,
"Beans, Dry, Pinto, 11F-8035 (0% moisture)",22.3,1.07,,,
"Beans, Dry, Pinto, 11F-8037 (0% moisture)",20.6,1.49,,,
"Beans, Dry, Pinto, 11F-8038 (0% moisture)",24.5,1.4,,,
"Beans, Dry, Pinto, 11F-8047 (0% moisture)",27.3,1.3,,,
"Beans, Dry, Pinto, 11F-8048 (0% moisture)",25.6,1.16,,,
"Beans, Dry, Pinto, 11F-8049 (0% moisture)",24.7,1.19,,,
"Beans, Dry, Pinto, 11F-8054 (0% moisture)",24.2,1.25,,,
"Beans, Dry, Pinto, 11F-8055 (0% moisture)",22.1,1.25,,,
"Beans, Dry, Pinto, 11F-8065 (0% moisture)",22.3,0.97,,,
"Beans, Dry, Pinto, 11F-8069 (0% moisture)",24.3,1.25,,,
"Beans, Dry, Pinto, 11F-8070 (0% moisture)",25.4,1.24,,,
"Beans, Dry, Pinto, 11F-8072 (0% moisture)",23.4,1.19,,,
"Beans, Dry, Pinto, 11F-8075 (0% moisture)",22.7,1.14,,,
"Beans, Dry, Pinto, 11F-8076 (0% moisture)",24.7,1.11,,,
"Beans, Dry, Pinto, 11F-8078 (0% moisture)",22.4,1.29,,,
"Beans, Dry, Pinto, 11F-8079 (0% moisture)",22.4,0.96,,,
"Beans, Dry, Pinto, 11F-8081 (0% moisture)",24.0,1.33,,,
"Beans, Dry, Pinto, 11F-8083 (0% moisture)",23.7,1.32,,,
"Beans, Dry, Pinto, 11F-8088 (0% moisture)",24.3,1.09,,,
"Beans, Dry, Pinto, 11F-8089 (0% moisture)",25.2,1.2,,,
"Beans, Dry, Pinto, 11F-8091 (0% moisture)",26.3,1.34,,,
"Beans, Dry, Pinto, 11F-8094 (0% moisture)",23.8,1.03,,,
"Beans, Dry, Pinto, 11F-8095 (0% moisture)",24.3,1.09,,,
"Beans, Dry, Pinto, 11F-8096 (0% moisture)",24.4,1.47,,,
"Beans, Dry, Pinto, 11F-8099 (0% moisture)",27.3,1.33,,,
"Beans, Dry, Pinto, 11F-8100 (0% moisture)",21.8,1.34,,,
"Beans, Dry, Pinto, 11F-8101 (0% moisture)",24.6,1.0,,,
"Beans, Dry, Pinto, 11F-8102 (0% moisture)",22.6,1.26,,,
"Beans, Dry, Pinto, 11F-8103 (0% moisture)",25.2,1.2,,,
"Beans, Dry, Pinto, 11F-8106 (0% moisture)",24.0,0.98,,,
"Beans, Dry, Pinto, 11F-8108 (0% moisture)",27.5,1.33,,,
"Beans, Dry, Pinto, 11F-8109 (0% moisture)",23.2,1.13,,,
"Beans, Dry, Pinto, 11F-8114 (0% moisture)",29.2,1.58,,,
"Beans, Dry, Pinto, 11F-8118 (0% moisture)",24.0,1.36,,,
"Beans, Dry, Pinto, 11F-8120 (0% moisture)",23.4,1.63,,,
"Beans, Dry, Pinto, 11F-8121 (0% moisture)",24.4,1.11,,,
"Beans, Dry, Pinto, 11F-8126 (0% moisture)",24.2,1.05,,,
"Beans, Dry, Pinto, 11F-8133 (0% moisture)",24.5,1.18,,,
"Beans, Dry, Pinto, 11F-8144 (0% moisture)",25.6,1.35,,,
"Beans, Dry, Pinto, 11F-8147 (0% moisture)",26.6,1.18,,,
"Beans, Dry, Pinto, 11F-8151 (0% moisture)",25.3,1.25,,,
"Beans, Dry, Pinto, 11F-8157 (0% moisture)",23.7,0.97,,,
"Beans, Dry, Pinto, 11F-8159 (0% moisture)",23.9,1.36,,,
"Beans, Dry, Pinto, 11F-8164 (0% moisture)",23.5,1.35,,,
"Beans, Dry, Pinto, 11F-8166 (0% moisture)",22.9,1.33,,,
"Beans, Dry, Pinto, 11F-8167 (0% moisture)",24.2,1.21,,,
"Beans, Dry, Pinto, 11F-8170 (0% moisture)",27.0,1.36,,,
"Beans, Dry, Pinto, 11F-8173 (0% moisture)",24.8,1.25,,,
"Beans, Dry, Pinto, 11F-8176 (0% moisture)",25.4,1.13,,,
"Beans, Dry, Pinto, 11F-8178 (0% moisture)",25.3,1.18,,,
"Beans, Dry, Pinto, 11F-8181 (0% moisture)",25.4,1.37,,,
"Beans, Dry, Pinto, 11F-8182 (0% moisture)",21.7,1.19,,,
"Beans, Dry, Pinto, 11F-8189 (0% moisture)",21.8,0.94,,,
"Beans, Dry, Pinto, 11F-8191 (0% moisture)",24.5,1.13,,,
"Beans, Dry, Pinto, 11F-8196 (0% moisture)",24.7,1.53,,,
"Beans, Dry, Pinto, 11F-8198 (0% moisture)",24.9,1.06,,,
"Beans, Dry, Pinto, 218 (0% moisture)",21.2,1.46,,,
"Beans, Dry, Pinto, 224 (0% moisture)",22.3,1.45,,,
"Beans, Dry, Pinto, 270 (0% moisture)",25.1,1.13,,,
"Beans, Dry, Pinto, 322 (0% moisture)",20.9,1.23,,,
"Beans, Dry, Pinto, 324 (0% moisture)",19.1,1.26,,,
"Beans, Dry, Pinto, 325 (0% moisture)",20.8,1.15,,,
"Beans, Dry, Pinto, 326 (0% moisture)",20.3,1.38,,,
"Beans, Dry, Pinto, 328 (0% moisture)",22.9,1.09,,,
"Beans, Dry, Pinto, 329 (0% moisture)",22.1,1.55,,,
"Beans, Dry, Pinto, 333 (0% moisture)",22.3,1.2,,,
"Beans, Dry, Pinto, 334 (0% moisture)",20.5,1.41,,,
"Beans, Dry, Pinto, 336 (0% moisture)",26.4,1.34,,,
"Beans, Dry, Pinto, 340 (0% moisture)",25.2,1.25,,,
"Beans, Dry, Pinto, 343 (0% moisture)",25.0,1.06,,,
"Beans, Dry, Pinto, 349 (0% moisture)",23.8,1.34,,,
"Beans, Dry, Pinto, 352 (0% moisture)",24.5,1.33,,,
"Beans, Dry, Pinto, 353 (0% moisture)",22.0,1.45,,,
"Beans, Dry, Pinto, 355 (0% moisture)",19.9,1.18,,,
"Beans, Dry, Pinto, 356 (0% moisture)",24.5,1.43,,,
"Beans, Dry, Pinto, 358 (0% moisture)",20.0,1.25,,,
"Beans, Dry, Pinto, 360 (0% moisture)",22.2,1.2,,,
"Beans, Dry, Pinto, 361 (0% moisture)",22.5,1.74,,,
"Beans, Dry, Pinto, 362 (0% moisture)",22.8,1.23,,,
"Beans, Dry, Pinto, 365 (0% moisture)",22.1,1.22,,,
"Beans, Dry, Pinto, 366 (0% moisture)",23.7,1.52,,,
"Beans, Dry, Pinto, 367 (0% moisture)",23.3,1.3,,,
"Beans, Dry, Pinto, 368 (0% moisture)",23.1,1.21,,,
"Beans, Dry, Pinto, 371 (0% moisture)",25.9,1.29,,,
"Beans, Dry, Pinto, 372 (0% moisture)",22.0,1.46,,,
"Beans, Dry, Pinto, 373 (0% moisture)",25.9,1.43,,,
"Beans, Dry, Pinto, 377 (0% moisture)",22.0,1.31,,,
"Beans, Dry, Pinto, 381 (0% moisture)",21.9,1.24,,,
"Beans, Dry, Pinto, 382 (0% moisture)",22.0,1.11,,,
"Beans, Dry, Pinto, 383 (0% moisture)",22.6,1.14,,,
"Beans, Dry, Pinto, 388 (0% moisture)",24.1,1.2,,,
"Beans, Dry, Pinto, 389 (0% moisture)",21.3,1.17,,,
"Beans, Dry, Pinto, 390 (0% moisture)",22.3,1.17,,,
"Beans, Dry, Pinto, 391 (0% moisture)",25.1,1.36,,,
"Beans, Dry, Pinto, 393 (0% moisture)",23.2,1.13,,,
"Beans, Dry, Pinto, 394 (0% moisture)",25.5,1.44,,,
"Beans, Dry, Pinto, 397 (0% moisture)",23.8,1.29,,,
"Beans, Dry, Pinto, 398 (0% moisture)",27.7,1.21,,,
"Beans, Dry, Pinto, 408 (0% moisture)",24.9,1.4,,,
"Beans, Dry, Pinto, 410 (0% moisture)",24.4,1.31,,,
"Beans, Dry, Pinto, 413 (0% moisture)",23.1,1.35,,,
"Beans, Dry, Pinto, 414 (0% moisture)",25.0,1.4,,,
"Beans, Dry, Pinto, 416 (0% moisture)",26.1,1.2,,,
"Beans, Dry, Pinto, 420 (0% moisture)",23.1,1.15,,,
"Beans, Dry, Pinto, 421 (0% moisture)",23.2,1.16,,,
"Beans, Dry, Pinto, 425 (0% moisture)",26.3,1.19,,,
"Beans, Dry, Pinto, 426 (0% moisture)",24.8,1.13,,,
"Beans, Dry, Pinto, 427 (0% moisture)",21.9,1.24,,,
"Beans, Dry, Pinto, 428 (0% moisture)",20.8,1.25,,,
"Beans, Dry, Pinto, 432 (0% moisture)",27.5,1.03,,,
"Beans, Dry, Pinto, 435 (0% moisture)",23.2,1.04,,,
"Beans, Dry, Pinto, 436 (0% moisture)",22.0,1.09,,,
"Beans, Dry, Pinto, 437 (0% moisture)",24.6,1.44,,,
"Beans, Dry, Pinto, 440 (0% moisture)",21.1,1.53,,,
"Beans, Dry, Pinto, 442 (0% moisture)",25.0,1.17,,,
"Beans, Dry, Pinto, 450 (0% moisture)",22.4,0.95,,,
"Beans, Dry, Pinto, 451 (0% moisture)",24.0,1.12,,,
"Beans, Dry, Pinto, 452 (0% moisture)",23.0,0.99,,,
"Beans, Dry, Pinto, 454 (0% moisture)",22.7,1.29,,,
"Beans, Dry, Pinto, 455 (0% moisture)",24.5,1.18,,,
"Beans, Dry, Pinto, 456 (0% moisture)",23.7,1.26,,,
"Beans, Dry, Pinto, 459 (0% moisture)",20.6,1.28,,,
"Beans, Dry, Pinto, 462 (0% moisture)",26.0,1.18,,,
"Beans, Dry, Pinto, 463 (0% moisture)",25.5,1.31,,,
"Beans, Dry, Pinto, 464 (0% moisture)",22.0,1.33,,,
"Beans, Dry, Pinto, 465 (0% moisture)",29.4,1.27,,,
"Beans, Dry, Pinto, 466 (0% moisture)",25.7,1.04,,,
"Beans, Dry, Pinto, 468 (0% moisture)",30.8,1.24,,,
"Beans, Dry, Pinto, 469 (0% moisture)",22.9,1.01,,,
"Beans, Dry, Pinto, 475 (0% moisture)",26.6,1.13,,,
"Beans, Dry, Pinto, 479 (0% moisture)",23.3,1.36,,,
"Beans, Dry, Pinto, 480 (0% moisture)",25.4,1.18,,,
"Beans, Dry, Pinto, 482 (0% moisture)",20.3,1.23,,,
"Beans, Dry, Pinto, 484 (0% moisture)",24.0,0.98,,,
"Beans, Dry, Pinto, 489 (0% moisture)",20.2,1.4,,,
"Beans, Dry, Pinto, 492 (0% moisture)",24.5,1.4,,,
"Beans, Dry, Pinto, 494 (0% moisture)",25.1,1.02,,,
"Beans, Dry, Pinto, 496 (0% moisture)",23.9,0.88,,,
"Beans, Dry, Pinto, 497 (0% moisture)",25.4,1.29,,,
"Beans, Dry, Pinto, 498 (0% moisture)",24.5,1.2,,,
"Beans, Dry, Pinto, 499 (0% moisture)",23.6,1.48,,,
"Beans, Dry, Pinto, 503 (0% moisture)",23.8,1.18,,,
"Beans, Dry, Pinto, 506 (0% moisture)",27.8,1.33,,,
"Beans, Dry, Pinto, 510 (0% moisture)",25.6,1.19,,,
"Beans, Dry, Pinto, 511 (0% moisture)",25.1,1.02,,,
"Beans, Dry, Pinto, 512 (0% moisture)",25.7,1.37,,,
"Beans, Dry, Pinto, 513 (0% moisture)",23.9,0.96,,,
"Beans, Dry, Pinto, 515 (0% moisture)",26.1,1.03,,,
"Beans, Dry, Pinto, 516 (0% moisture)",26.3,1.09,,,
"Beans, Dry, Pinto, 517 (0% moisture)",25.4,1.35,,,
"Beans, Dry, Pinto, 520 (0% moisture)",23.2,1.34,,,
"Beans, Dry, Pinto, 563 (0% moisture)",23.7,1.21,,,
"Beans, Dry, Pinto, 591 (0% moisture)",26.4,1.15,,,
"Beans, Dry, Pinto, 621 (0% moisture)",25.2,1.35,,,
"Beans, Dry, Pinto, 630 (0% moisture)",21.5,1.16,,,
"Beans, Dry, Pinto, 631 (0% moisture)",21.4,1.13,,,
"Beans, Dry, Pinto, 632 (0% moisture)",18.8,1.22,,,
"Beans, Dry, Pinto, 633 (0% moisture)",25.0,1.13,,,
"Beans, Dry, Pinto, 634 (0% moisture)",20.3,1.4,,,
"Beans, Dry, Pinto, 639 (0% moisture)",21.5,1.31,,,
"Beans, Dry, Pinto, 640 (0% moisture)",23.0,1.12,,,
"Beans, Dry, Pinto, 642 (0% moisture)",21.9,1.41,,,
"Beans, Dry, Pinto, 643 (0% moisture)",22.6,1.16,,,
"Beans, Dry, Pinto, 647 (0% moisture)",21.5,1.16,,,
"Beans, Dry, Pinto, 650 (0% moisture)",22.6,1.55,,,
"Beans, Dry, Pinto, 653 (0% moisture)",20.6,0.83,,,
"Beans, Dry, Pinto, 657 (0% moisture)",24.7,1.33,,,
"Beans, Dry, Pinto, 659 (0% moisture)",22.1,1.24,,,
"Beans, Dry, Pinto, 660 (0% moisture)",20.7,1.07,,,
"Beans, Dry, Pinto, 661 (0% moisture)",20.9,1.14,,,
"Beans, Dry, Pinto, 663 (0% moisture)",22.0,1.28,,,
"Beans, Dry, Pinto, 665 (0% moisture)",21.6,1.18,,,
"Beans, Dry, Pinto, 667 (0% moisture)",19.6,1.28,,,
"Beans, Dry, Pinto, 668 (0% moisture)",19.6,1.27,,,
"Beans, Dry, Pinto, 669 (0% moisture)",26.4,1.17,,,
"Beans, Dry, Pinto, 671 (0% moisture)",21.0,1.33,,,
"Beans, Dry, Pinto, 676 (0% moisture)",22.2,1.08,,,
"Beans, Dry, Pinto, 677 (0% moisture)",25.1,1.19,,,
"Beans, Dry, Pinto, 678 (0% moisture)",22.0,1.11,,,
"Beans, Dry, Pinto, 681 (0% moisture)",21.3,1.15,,,
"Beans, Dry, Pinto, 682 (0% moisture)",22.2,1.47,,,
"Beans, Dry, Pinto, 684 (0% moisture)",21.7,1.32,,,
"Beans, Dry, Pinto, 686 (0% moisture)",22.3,1.31,,,
"Beans, Dry, Pinto, 691 (0% moisture)",23.7,1.31,,,
"Beans, Dry, Pinto, 692 (0% moisture)",20.7,1.55,,,
"Beans, Dry, Pinto, 695 (0% moisture)",21.1,1.35,,,
"Beans, Dry, Pinto, 696 (0% moisture)",21.6,1.3,,,
"Beans, Dry, Pinto, 700 (0% moisture)",23.4,1.28,,,
"Beans, Dry, Pinto, 702 (0% moisture)",26.1,1.4,,,
"Beans, Dry, Pinto, 704 (0% moisture)",26.8,1.06,,,
"Beans, Dry, Pinto, 705 (0% moisture)",23.8,1.14,,,
"Beans, Dry, Pinto, 708 (0% moisture)",25.5,1.26,,,
"Beans, Dry, Pinto, 709 (0% moisture)",22.0,1.43,,,
"Beans, Dry, Pinto, 710 (0% moisture)",24.7,1.41,,,
"Beans, Dry, Pinto, 711 (0% moisture)",24.9,1.4,,,
"Beans, Dry, Pinto, 714 (0% moisture)",25.1,1.34,,,
"Beans, Dry, Pinto, 715 (0% moisture)",21.0,1.42,,,
"Beans, Dry, Pinto, 717 (0% moisture)",23.9,1.27,,,
"Beans, Dry, Pinto, 718 (0% moisture)",23.9,1.22,,,
"Beans, Dry, Pinto, 720 (0% moisture)",21.6,1.2,,,
"Beans, Dry, Pinto, 724 (0% moisture)",25.6,1.35,,,
"Beans, Dry, Pinto, 727 (0% moisture)",21.6,0.95,,,
"Beans, Dry, Pinto, 728 (0% moisture)",22.4,1.11,,,
"Beans, Dry, Pinto, 729 (0% moisture)",23.5,1.02,,,
"Beans, Dry, Pinto, 733 (0% moisture)",19.8,1.23,,,
"Beans, Dry, Pinto, 734 (0% moisture)",23.7,1.38,,,
"Beans, Dry, Pinto, 735 (0% moisture)",26.7,1.48,,,
"Beans, Dry, Pinto, 736 (0% moisture)",23.2,1.04,,,
"Beans, Dry, Pinto, 738 (0% moisture)",21.6,1.29,,,
"Beans, Dry, Pinto, 740 (0% moisture)",24.5,1.11,,,
"Beans, Dry, Pinto, 743 (0% moisture)",21.8,1.18,,,
"Beans, Dry, Pinto, 744 (0% moisture)",24.2,1.28,,,
"Beans, Dry, Pinto, 747 (0% moisture)",22.9,1.63,,,
"Beans, Dry, Pinto, 749 (0% moisture)",24.9,1.25,,,
"Beans, Dry, Pinto, 751 (0% moisture)",23.3,1.1,,,
"Beans, Dry, Pinto, 754 (0% moisture)",22.7,1.37,,,
"Beans, Dry, Pinto, 758 (0% moisture)",24.4,0.97,,,
"Beans, Dry, Pinto, 761 (0% moisture)",27.6,1.13,,,
"Beans, Dry, Pinto, 764 (0% moisture)",25.0,1.06,,,
"Beans, Dry, Pinto, 765 (0% moisture)",25.4,1.32,,,
"Beans, Dry, Pinto, 770 (0% moisture)",22.3,1.32,,,
"Beans, Dry, Pinto, 773 (0% moisture)",27.9,1.22,,,
"Beans, Dry, Pinto, 775 (0% moisture)",20.7,1.32,,,
"Beans, Dry, Pinto, 776 (0% moisture)",21.8,1.34,,,
"Beans, Dry, Pinto, 781 (0% moisture)",23.4,1.2,,,
"Beans, Dry, Pinto, 782 (0% moisture)",23.8,1.3,,,
"Beans, Dry, Pinto, 783 (0% moisture)",23.2,1.29,,,
"Beans, Dry, Pinto, 784 (0% moisture)",24.6,1.12,,,
"Beans, Dry, Pinto, 787 (0% moisture)",29.4,1.0,,,
"Beans, Dry, Pinto, 791 (0% moisture)",22.9,1.32,,,
"Beans, Dry, Pinto, 793 (0% moisture)",28.5,1.17,,,
"Beans, Dry, Pinto, 795 (0% moisture)",23.3,1.21,,,
"Beans, Dry, Pinto, 801 (0% moisture)",24.1,0.95,,,
"Beans, Dry, Pinto, 802 (0% moisture)",24.8,1.29,,,
"Beans, Dry, Pinto, 805 (0% moisture)",23.1,1.2,,,
"Beans, Dry, Pinto, 807 (0% moisture)",25.1,1.15,,,
"Beans, Dry, Pinto, 808 (0% moisture)",25.7,1.28,,,
"Beans, Dry, Pinto, 809 (0% moisture)",25.3,0.98,,,
"Beans, Dry, Pinto, 810 (0% moisture)",23.7,1.23,,,
"Beans, Dry, Pinto, 812 (0% moisture)",22.4,1.39,,,
"Beans, Dry, Pinto, 814 (0% moisture)",26.6,1.16,,,
"Beans, Dry, Pinto, 815 (0% moisture)",22.8,1.13,,,
"Beans, Dry, Pinto, 816 (0% moisture)",24.8,1.26,,,
"Beans, Dry, Pinto, 820 (0% moisture)",24.7,0.9,,,
"Beans, Dry, Pinto, 821 (0% moisture)",26.9,1.44,,,
"Beans, Dry, Pinto, 825 (0% moisture)",24.0,1.03,,,
"Beans, Dry, Red (0% moisture)",21.3,1.16,,,
"Beans, Dry, Red, 345 (0% moisture)",21.3,1.19,,,
"Beans, Dry, Red, 645 (0% moisture)",21.2,1.13,,,
"Beans, Dry, Small Red (0% moisture)",23.5,1.28,,,
